0.000000000000000e+000,-1.307811e-006
1.000000000000000e-001,2.293678e-005
2.000000000000000e-001,4.494391e-005
3.000000000000000e-001,6.593553e-005
4.000000000000000e-001,8.593265e-005
5.000000000000000e-001,1.049310e-004
6.000000000000000e-001,1.229259e-004
7.000000000000000e-001,1.399125e-004
7.999999999999999e-001,1.558860e-004
8.999999999999999e-001,1.708417e-004
9.999999999999999e-001,1.847747e-004
1.100000000000000e+000,1.976803e-004
1.200000000000000e+000,2.095537e-004
1.300000000000000e+000,2.203901e-004
1.400000000000000e+000,2.301847e-004
1.500000000000000e+000,2.389327e-004
1.600000000000000e+000,2.466294e-004
1.700000000000000e+000,2.532699e-004
1.800000000000001e+000,2.588494e-004
1.900000000000001e+000,2.633631e-004
2.000000000000000e+000,2.668063e-004
2.100000000000001e+000,2.691742e-004
2.200000000000001e+000,2.704619e-004
2.300000000000001e+000,2.709121e-004
2.400000000000001e+000,2.713048e-004
2.500000000000001e+000,2.716975e-004
2.600000000000001e+000,2.720903e-004
2.700000000000001e+000,2.724830e-004
2.800000000000001e+000,2.728757e-004
2.900000000000001e+000,2.732684e-004
3.000000000000001e+000,2.736611e-004
3.100000000000001e+000,2.740539e-004
3.200000000000002e+000,2.744466e-004
3.300000000000002e+000,2.748393e-004
3.400000000000002e+000,2.752320e-004
3.500000000000002e+000,2.756247e-004
3.600000000000002e+000,2.760174e-004
3.700000000000002e+000,2.764102e-004
3.800000000000002e+000,2.768029e-004
3.900000000000002e+000,2.771956e-004
4.000000000000002e+000,2.775883e-004
4.100000000000001e+000,2.779810e-004
4.200000000000001e+000,2.783737e-004
4.300000000000001e+000,2.787665e-004
4.400000000000000e+000,2.791592e-004
4.500000000000000e+000,2.795519e-004
4.600000000000000e+000,2.799446e-004
4.699999999999999e+000,2.803373e-004
4.799999999999999e+000,2.807300e-004
4.899999999999999e+000,2.811227e-004
5.000000000000000e+000,2.815154e-004
