Step,Information:,Vg=-1.5,Run:,4/8
0.000000000000000e+000,1.581151e-012
1.000000000000000e-001,1.916684e-006
2.000000000000000e-001,2.784467e-006
3.000000000000000e-001,2.842733e-006
4.000000000000000e-001,2.846978e-006
5.000000000000000e-001,2.851223e-006
6.000000000000000e-001,2.855468e-006
7.000000000000000e-001,2.859713e-006
7.999999999999999e-001,2.863958e-006
8.999999999999999e-001,2.868203e-006
9.999999999999999e-001,2.872448e-006
1.100000000000000e+000,2.876693e-006
1.200000000000000e+000,2.880938e-006
1.300000000000000e+000,2.885183e-006
1.400000000000000e+000,2.889428e-006
1.500000000000000e+000,2.893673e-006
1.600000000000000e+000,2.897918e-006
1.700000000000000e+000,2.902163e-006
1.800000000000001e+000,2.906408e-006
1.900000000000001e+000,2.910653e-006
2.000000000000000e+000,2.914898e-006
2.100000000000001e+000,2.919143e-006
2.200000000000001e+000,2.923388e-006
2.300000000000001e+000,2.927633e-006
2.400000000000001e+000,2.931878e-006
2.500000000000001e+000,2.936123e-006
2.600000000000001e+000,2.940368e-006
2.700000000000001e+000,2.944613e-006
2.800000000000001e+000,2.948858e-006
2.900000000000001e+000,2.953103e-006
3.000000000000001e+000,2.957348e-006
3.100000000000001e+000,2.961593e-006
3.200000000000002e+000,2.965838e-006
3.300000000000002e+000,2.970083e-006
3.400000000000002e+000,2.974328e-006
3.500000000000002e+000,2.978573e-006
3.600000000000002e+000,2.982818e-006
3.700000000000002e+000,2.987063e-006
3.800000000000002e+000,2.991308e-006
3.900000000000002e+000,2.995552e-006
4.000000000000002e+000,2.999798e-006
4.100000000000001e+000,3.004043e-006
4.200000000000001e+000,3.008287e-006
4.300000000000001e+000,3.012532e-006
4.400000000000000e+000,3.016778e-006
4.500000000000000e+000,3.021022e-006
4.600000000000000e+000,3.025267e-006
4.699999999999999e+000,3.029512e-006
4.799999999999999e+000,3.033757e-006
4.899999999999999e+000,3.038002e-006
5.000000000000000e+000,3.042247e-006
