1.94E+00,1.03E+01
2.25E+00,1.03E+01
2.63E+00,1.03E+01
2.94E+00,1.03E+01
3.31E+00,1.02E+01
3.63E+00,1.03E+01
3.94E+00,7.81E+00
3.63E+00,-1.16E+01
3.19E+00,-1.16E+01
2.81E+00,-1.16E+01
2.38E+00,-1.14E+01
2.00E+00,-1.14E+01
1.56E+00,-1.16E+01
1.19E+00,-1.16E+01
7.50E-01,-1.14E+01
4.38E-01,-1.16E+01
0.00E+00,-1.16E+01
-3.13E-01,-1.16E+01
-7.50E-01,-1.16E+01
-1.13E+00,-1.14E+01
-1.50E+00,-1.14E+01
-1.81E+00,-1.16E+01
-2.25E+00,-1.17E+01
-2.63E+00,-1.16E+01
-3.00E+00,-1.16E+01
-3.44E+00,-1.16E+01
-3.75E+00,-1.14E+01
-4.06E+00,-1.16E+01
-4.50E+00,-1.14E+01
-4.81E+00,1.03E+01
-4.38E+00,1.02E+01
-4.00E+00,1.03E+01
-3.56E+00,1.03E+01
-3.25E+00,1.03E+01
-2.81E+00,1.02E+01
-2.50E+00,1.03E+01
-2.13E+00,1.02E+01
-1.75E+00,1.05E+01
-1.31E+00,1.03E+01
-1.13E+00,1.02E+01
-6.88E-01,1.05E+01
-2.50E-01,1.02E+01
0.00E+00,1.02E+01
4.38E-01,1.03E+01
6.88E-01,1.03E+01
1.13E+00,1.03E+01
1.44E+00,1.03E+01
1.75E+00,1.03E+01
2.13E+00,1.05E+01
2.50E+00,1.02E+01
2.88E+00,1.02E+01
3.19E+00,1.03E+01
3.50E+00,1.03E+01
3.88E+00,1.03E+01
3.75E+00,-1.14E+01
3.31E+00,-1.17E+01
2.94E+00,-1.16E+01
2.56E+00,-1.16E+01
2.13E+00,-1.16E+01
1.69E+00,-1.16E+01
1.31E+00,-1.16E+01
8.75E-01,-1.16E+01
5.00E-01,-1.16E+01
1.88E-01,-1.14E+01
-1.88E-01,-1.16E+01
-6.25E-01,-1.16E+01
-9.38E-01,-1.17E+01
-1.31E+00,-1.16E+01
-1.69E+00,-1.16E+01
-2.06E+00,-1.14E+01
-2.56E+00,-1.16E+01
-2.81E+00,-1.16E+01
-3.31E+00,-1.16E+01
-3.56E+00,-1.14E+01
-4.00E+00,-1.16E+01
-4.38E+00,-1.14E+01
-4.88E+00,-1.16E+01
-4.50E+00,1.05E+01
-4.13E+00,1.03E+01
-3.75E+00,1.03E+01
-3.38E+00,1.02E+01
-3.00E+00,1.05E+01
-2.63E+00,1.02E+01
-2.19E+00,1.03E+01
-1.81E+00,1.03E+01
-1.44E+00,1.05E+01
-1.25E+00,1.03E+01
-8.75E-01,1.02E+01
-3.75E-01,1.03E+01
-1.25E-01,1.05E+01
3.13E-01,1.03E+01
6.25E-01,1.03E+01
1.00E+00,1.02E+01
1.25E+00,1.02E+01
1.75E+00,1.05E+01
2.06E+00,1.02E+01
2.31E+00,1.03E+01
2.69E+00,1.05E+01
3.06E+00,1.03E+01
3.31E+00,1.03E+01
