x-axis,1
second,Volt
+1.093500E-03,+373.671881E-03
+1.098500E-03,+384.609381E-03
+1.103500E-03,+395.546881E-03
+1.108500E-03,+405.937506E-03
+1.113500E-03,+415.546881E-03
+1.118500E-03,+424.101569E-03
+1.123500E-03,+432.578131E-03
+1.128500E-03,+440.898444E-03
+1.133500E-03,+448.007819E-03
+1.138500E-03,+454.921882E-03
+1.143500E-03,+461.132819E-03
+1.148500E-03,+466.718757E-03
+1.153500E-03,+471.914070E-03
+1.158500E-03,+476.718757E-03
+1.163500E-03,+481.132820E-03
+1.168500E-03,+484.882820E-03
+1.173500E-03,+488.671882E-03
+1.178500E-03,+492.031257E-03
+1.183500E-03,+494.882820E-03
+1.188500E-03,+497.617195E-03
+1.193500E-03,+500.078132E-03
+1.198500E-03,+501.875007E-03
+1.203500E-03,+504.257820E-03
+1.208500E-03,+505.898445E-03
+1.213500E-03,+507.343758E-03
+1.218500E-03,+508.906258E-03
+1.223500E-03,+510.195320E-03
+1.228500E-03,+511.093758E-03
+1.233500E-03,+512.968758E-03
+1.238500E-03,+512.851570E-03
+1.243500E-03,+512.226570E-03
+1.248500E-03,+510.742195E-03
+1.253500E-03,+509.335945E-03
+1.258500E-03,+507.890633E-03
+1.263500E-03,+506.328133E-03
+1.268500E-03,+504.218758E-03
+1.273500E-03,+501.875007E-03
+1.278500E-03,+499.531257E-03
+1.283500E-03,+496.640632E-03
+1.288500E-03,+493.515632E-03
+1.293500E-03,+490.117195E-03
+1.298500E-03,+486.054695E-03
+1.303500E-03,+481.757820E-03
+1.308500E-03,+477.460945E-03
+1.313500E-03,+472.070320E-03
+1.318500E-03,+466.210944E-03
+1.323500E-03,+460.078132E-03
+1.328500E-03,+453.554694E-03
+1.333500E-03,+446.093757E-03
+1.338500E-03,+437.460944E-03
+1.343500E-03,+428.476569E-03
+1.348500E-03,+419.218756E-03
+1.353500E-03,+409.296881E-03
+1.358500E-03,+398.046881E-03
+1.363500E-03,+387.148443E-03
+1.368500E-03,+375.234381E-03
+1.373500E-03,+362.460943E-03
+1.378500E-03,+349.023443E-03
+1.383500E-03,+335.351567E-03
+1.388500E-03,+321.406255E-03
+1.393500E-03,+306.250005E-03
+1.398500E-03,+290.625004E-03
+1.403500E-03,+273.906254E-03
+1.408500E-03,+256.992191E-03
+1.413500E-03,+239.101566E-03
+1.418500E-03,+220.742191E-03
+1.423500E-03,+202.109378E-03
+1.428500E-03,+182.812503E-03
+1.433500E-03,+163.281252E-03
+1.438500E-03,+144.023440E-03
+1.443500E-03,+124.335939E-03
+1.448500E-03,+104.414064E-03
+1.453500E-03,+84.218751E-03
+1.458500E-03,+63.906251E-03
+1.463500E-03,+43.593751E-03
+1.468500E-03,+23.281250E-03
+1.473500E-03,+3.789063E-03
+1.478500E-03,-15.898438E-03
+1.483500E-03,-35.000001E-03
+1.488500E-03,-54.570313E-03
+1.493500E-03,-74.492189E-03
+1.498500E-03,-94.140626E-03
+1.503500E-03,-113.671877E-03
+1.508500E-03,-132.656252E-03
+1.513500E-03,-151.679690E-03
+1.518500E-03,-170.273440E-03
+1.523500E-03,-188.906253E-03
+1.528500E-03,-207.109378E-03
+1.533500E-03,-224.257816E-03
+1.538500E-03,-241.328129E-03
+1.543500E-03,-257.695316E-03
+1.548500E-03,-273.164067E-03
+1.553500E-03,-287.578129E-03
+1.558500E-03,-302.187505E-03
+1.563500E-03,-315.664067E-03
+1.568500E-03,-329.101567E-03
+1.573500E-03,-342.500005E-03
+1.578500E-03,-354.687505E-03
+1.583500E-03,-365.859380E-03
+1.588500E-03,-376.523443E-03
+1.593500E-03,-386.796881E-03
+1.598500E-03,-396.953131E-03
+1.603500E-03,-406.289069E-03
+1.608500E-03,-414.726569E-03
+1.613500E-03,-422.382819E-03
+1.618500E-03,-429.804694E-03
+1.623500E-03,-436.679694E-03
+1.628500E-03,-442.773444E-03
+1.633500E-03,-448.906257E-03
+1.638500E-03,-454.335944E-03
+1.643500E-03,-458.867194E-03
+1.648500E-03,-463.437507E-03
+1.653500E-03,-467.304694E-03
+1.658500E-03,-471.093757E-03
+1.663500E-03,-474.453132E-03
+1.668500E-03,-477.578132E-03
+1.673500E-03,-480.429695E-03
+1.678500E-03,-482.890632E-03
+1.683500E-03,-484.960945E-03
+1.688500E-03,-487.187507E-03
+1.693500E-03,-488.984382E-03
+1.698500E-03,-490.820320E-03
+1.703500E-03,-492.226570E-03
+1.708500E-03,-493.671882E-03
+1.713500E-03,-495.234382E-03
+1.718500E-03,-495.976570E-03
+1.723500E-03,-498.828132E-03
+1.728500E-03,-499.453132E-03
+1.733500E-03,-499.218757E-03
+1.738500E-03,-497.851570E-03
+1.743500E-03,-496.992195E-03
+1.748500E-03,-495.781257E-03
+1.753500E-03,-494.218757E-03
+1.758500E-03,-492.929695E-03
+1.763500E-03,-491.210945E-03
+1.768500E-03,-489.257820E-03
+1.773500E-03,-487.304695E-03
+1.778500E-03,-485.078132E-03
+1.783500E-03,-482.187507E-03
+1.788500E-03,-479.609382E-03
+1.793500E-03,-476.445320E-03
+1.798500E-03,-472.929695E-03
+1.803500E-03,-469.414069E-03
+1.808500E-03,-465.351569E-03
+1.813500E-03,-460.781257E-03
+1.818500E-03,-455.820319E-03
+1.823500E-03,-450.195319E-03
+1.828500E-03,-444.335944E-03
+1.833500E-03,-437.929694E-03
+1.838500E-03,-430.468756E-03
+1.843500E-03,-422.656256E-03
+1.848500E-03,-414.570319E-03
+1.853500E-03,-405.820319E-03
+1.858500E-03,-395.742193E-03
+1.863500E-03,-385.195318E-03
+1.868500E-03,-374.375006E-03
+1.873500E-03,-363.164068E-03
+1.878500E-03,-351.289068E-03
+1.883500E-03,-338.085943E-03
+1.888500E-03,-324.960942E-03
+1.893500E-03,-310.703130E-03
+1.898500E-03,-296.406254E-03
+1.903500E-03,-281.523442E-03
+1.908500E-03,-266.015629E-03
+1.913500E-03,-249.570316E-03
+1.918500E-03,-233.046878E-03
+1.923500E-03,-215.546878E-03
+1.928500E-03,-197.578128E-03
+1.933500E-03,-178.789065E-03
+1.938500E-03,-159.648440E-03
+1.943500E-03,-140.507815E-03
+1.948500E-03,-121.640627E-03
+1.953500E-03,-102.617189E-03
+1.958500E-03,-82.929689E-03
+1.963500E-03,-63.007813E-03
+1.968500E-03,-43.359376E-03
+1.973500E-03,-24.101563E-03
+1.978500E-03,-5.234375E-03
+1.983500E-03,+14.062500E-03
+1.988500E-03,+33.867188E-03
